Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
607,60,80,15693,False,3.5,0,31/05/2025 11:41:04,False,0,1,93,74.2,9414,,3.4,102,31/05/2025 14:17:53,False,0,1,3818148C,93,2,14,GF,60/80,1022,1022,Perdix AI
Time (sec),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
260,70.1,6,9,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,200,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
262,70.5,6,9,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
264,70.6,6,9,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
266,70.6,6,9,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
268,70.8,6,9,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
270,70.8,6,9,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
272,71,6,10,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
274,71.1,6,10,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
276,71.3,6,10,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
278,71.6,6,10,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
280,71.7,6,10,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
282,71.9,6,10,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
284,72,6,10,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
286,72.1,6,11,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
288,72.3,6,11,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
290,72.5,6,11,1.3,0.1,0.57,1,0,0,0,13,False,True,1,0,0,0,200,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
292,72.6,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
294,72.7,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
296,72.5,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
298,72.6,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
300,72.4,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,200,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
302,72.4,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
304,72.3,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
306,72.3,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
308,72.2,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
310,72,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,200,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
312,71.8,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
314,71.5,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
316,71.3,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
318,71,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
320,70.8,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,200,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
322,70.6,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
324,70.5,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
326,70.4,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
328,70.3,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
330,70.5,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,200,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
332,70.7,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.46,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
334,70.7,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
336,70.9,9,11,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
338,71,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
340,70.9,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
342,70.9,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
344,70.9,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
346,71,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
348,71.2,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
350,71.2,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
352,71.1,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
354,71.2,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
356,71.1,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
358,71.1,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
360,71,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
362,71,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
364,71.1,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
366,71.2,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
368,71.8,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
370,72.1,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
372,71.7,9,12,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
374,71.5,12,13,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
376,71.6,12,13,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
378,71.5,12,13,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
380,71.4,12,13,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
382,71,12,13,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
384,70.8,12,13,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
386,70.6,12,13,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
388,70.6,12,13,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
390,70.5,12,13,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
392,70.5,12,13,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
394,70.5,12,14,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
396,70.5,12,14,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
398,70.5,12,13,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
400,70.6,12,13,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
402,70.6,12,13,1.3,0.1,0.57,1,0,0,0,12,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
404,70.6,12,13,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
406,70.7,12,13,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
408,70.8,12,13,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
410,70.8,12,13,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
412,70.9,12,13,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
414,71,12,14,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
416,71,12,14,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
418,71.1,12,14,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,200,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
420,71.2,12,14,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
422,71.1,12,14,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
424,71.2,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
426,71.1,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
428,71.1,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
430,71,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
432,70.9,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
434,71,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
436,71.1,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
438,71.2,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
440,71.3,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
442,71.3,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
444,71.3,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
446,71.4,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
448,71.5,12,15,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
450,71.7,12,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
452,72,12,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
454,72.1,12,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
456,72.1,12,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
458,72,12,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
460,72.1,12,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
462,72,12,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
464,71.9,12,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
466,71.6,12,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
468,71.5,12,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
470,71.5,15,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
472,71.5,15,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
474,71.4,15,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
476,71.5,15,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
478,71.4,15,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
480,71.4,15,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
482,71.3,15,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
484,71.2,15,16,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
486,71.1,15,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
488,71.1,15,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
490,71.1,15,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
492,71,15,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
494,71.1,15,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
496,71.1,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
498,71.2,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
500,71.3,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
502,71.3,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
504,71.2,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
506,71.1,15,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
508,71.2,15,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,200,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
510,71,15,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
512,70.9,15,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
514,70.6,15,17,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
516,70.7,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
518,70.7,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,200,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
520,70.7,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
522,70.6,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
524,70.7,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
526,70.6,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
528,70.6,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
530,70.6,15,18,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
532,70.7,15,19,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
534,70.7,15,19,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
536,70.7,15,19,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
538,70.8,15,19,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
540,70.8,15,19,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
542,70.9,15,19,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
544,70.8,15,19,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
546,70.8,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
548,70.9,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
550,71,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
552,71.1,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
554,71.2,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
556,71.4,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
558,71.6,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
560,71.8,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
562,72.1,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
564,72.2,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
566,72.2,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
568,72.2,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
570,72.2,15,20,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
572,72.1,15,21,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
574,71.8,15,21,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
576,71.8,15,21,1.3,0.1,0.57,1,0,0,0,11,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
